hour_of_day,day_of_week,is_off_hours,severity,category_risk,role_risk_score,status_risk,bytes_zscore,user_event_count,user_patient_access_count,user_failed_login_count,is_anomaly,anomaly_score,risk_score,risk_level
14,6,0,3,4,2,0,-0.1056,157,41,10,0,0.1980260902865807,28.3,Medium
14,6,0,1,1,3,0,-0.1162,146,30,6,0,0.45316987210253246,6.7,Low
14,6,0,5,4,1,2,-0.1067,169,49,8,0,0.41102188307961784,43.0,Medium
14,6,0,4,3,2,3,-0.1243,158,45,15,0,0.3017172430235946,40.3,Medium
14,6,0,1,1,2,0,-0.1128,157,41,10,0,0.20815465510173303,3.3,Low
14,6,0,5,2,2,3,-0.0835,192,41,12,0,0.34888908081232006,40.3,Medium
14,6,0,4,4,3,0,-0.1175,165,25,16,0,0.4670650299414899,36.7,Medium
14,6,0,3,2,3,3,-0.0768,165,25,16,0,0.4555735237655363,33.7,Medium
14,6,0,1,2,2,3,-0.1033,170,43,8,0,0.18195556875606922,20.3,Low
14,6,0,2,1,3,0,-0.0821,169,42,4,0,0.26787165543650115,11.7,Low
14,6,0,5,2,3,4,-0.124,159,36,11,0,0.35432729258485385,47.7,Medium
14,6,0,3,3,2,3,-0.1217,204,49,9,0,0.3597212134733855,35.3,Medium
14,6,0,4,2,2,4,-0.1239,167,36,16,0,0.3175323887505749,39.3,Medium
14,6,0,2,2,3,0,-0.1269,193,46,16,0,0.27832084367699983,16.7,Low
14,6,0,1,2,2,0,-0.0811,180,41,8,0,0.1575205570491257,8.3,Low
15,6,0,3,2,2,0,-0.1042,192,41,12,0,0.24075868288343028,18.3,Low
15,6,0,2,4,2,0,-0.1206,164,28,10,0,0.2819372809020706,23.3,Medium
15,6,0,3,2,2,2,-0.1151,157,44,18,0,0.36652837871812993,26.3,Medium
15,6,0,2,2,3,0,-0.1267,193,47,10,0,0.22767381045580526,16.7,Low
15,6,0,1,1,2,0,-0.1248,173,50,8,0,0.2883021127264459,3.3,Low
15,6,0,3,2,2,4,-0.1258,167,36,16,0,0.29196172441907187,34.3,Medium
15,6,0,2,3,2,0,-0.0935,162,45,10,0,0.11211693144012025,18.3,Low
15,6,0,3,1,3,3,-0.108,165,41,16,0,0.3301033560992581,28.7,Medium
15,6,0,2,1,4,3,-0.1213,160,34,11,0,0.4616136637885091,27.0,Medium
15,6,0,5,4,1,2,-0.1101,180,41,8,0,0.39542524794431433,43.0,Medium
15,6,0,5,3,2,3,-0.1162,162,45,10,0,0.2637345880242966,45.3,Medium
15,6,0,2,3,3,0,-0.1269,165,41,16,0,0.20717168082228488,21.7,Medium
15,6,0,5,2,2,3,-0.1219,165,36,8,0,0.23327808029112906,40.3,Medium
15,6,0,4,4,1,0,-0.1012,155,44,7,0,0.38076066080911863,30.0,Medium
15,6,0,2,2,2,0,-0.1209,178,44,11,0,0.10745345387201344,13.3,Low
15,6,0,2,2,1,0,-0.0972,189,49,15,0,0.3588350206101788,10.0,Low
15,6,0,2,2,2,0,-0.1156,158,45,15,0,0.19505481345553533,13.3,Low
15,6,0,1,1,3,0,-0.0961,172,47,9,0,0.21705936882867083,6.7,Low
15,6,0,2,2,2,0,-0.095,151,30,9,0,0.28189898491193743,13.3,Low
15,6,0,1,3,2,0,-0.1209,184,57,6,0,0.36543255752292503,13.3,Low
15,6,0,3,3,4,0,-0.0871,169,49,8,0,0.3301779798553415,30.0,Medium
15,6,0,1,1,3,0,-0.1124,167,34,17,0,0.31730976491413365,6.7,Low
15,6,0,5,4,1,2,-0.1258,157,41,10,0,0.4659343552188324,43.0,Medium
15,6,0,5,2,3,4,-0.1212,192,43,14,0,0.4130231837469398,47.7,Medium
15,6,0,2,2,3,0,-0.1037,192,49,7,0,0.24625056217819552,16.7,Low
15,6,0,1,3,3,0,-0.0842,175,44,16,0,0.2534129302995948,16.7,Low
15,6,0,4,2,2,4,-0.0975,165,44,12,0,0.24208364076044397,39.3,Medium
15,6,0,4,1,2,2,-0.1183,162,45,10,0,0.26296868724212796,26.3,Medium
15,6,0,2,3,3,0,-0.1269,164,39,8,0,0.11628156027459458,21.7,Medium
15,6,0,1,3,2,3,-0.1021,186,42,7,0,0.24948141188279283,25.3,Medium
16,6,0,5,4,1,0,-0.1161,186,42,7,0,0.4262298050855995,35.0,Medium
16,6,0,3,3,2,0,-0.1229,163,34,10,0,0.18999619017558333,23.3,Medium
16,6,0,3,2,3,3,-0.1184,163,37,6,0,0.1855212795819543,33.7,Medium
16,6,0,2,3,3,0,-0.1257,159,36,11,0,0.181268404866746,21.7,Medium
16,6,0,2,2,3,0,-0.0873,184,38,7,0,0.19030851394373605,16.7,Low
16,6,0,2,1,2,3,-0.1251,173,50,8,0,0.2931159444389141,20.3,Low
16,6,0,2,3,2,3,-0.0943,157,44,18,0,0.39301739743441344,30.3,Medium
16,6,0,4,1,2,2,-0.1158,173,50,8,0,0.3212969328244413,26.3,Medium
16,6,0,5,3,3,5,-0.1044,164,39,8,0,0.40484104131214893,56.7,High
16,6,0,2,1,3,3,-0.0803,164,39,8,0,0.23632113635308127,23.7,Medium
16,6,0,4,2,3,4,-0.1008,173,35,9,0,0.2676296170765453,42.7,Medium
16,6,0,1,2,2,2,-0.1195,181,46,12,0,0.22937267470070832,16.3,Low
16,6,0,2,4,2,2,-0.1258,192,41,12,0,0.29724451047143974,31.3,Medium
16,6,0,1,2,3,0,-0.1252,169,46,5,0,0.2014156804644508,11.7,Low
16,6,0,1,2,2,0,-0.1176,167,34,8,0,0.1592337810733041,8.3,Low
16,6,0,5,3,2,3,-0.0812,168,47,13,0,0.32475043134712,45.3,Medium
16,6,0,2,1,4,1,-0.1057,168,41,9,0,0.3530833095517082,19.0,Low
16,6,0,2,2,3,2,-0.122,174,46,9,0,0.14318588197336202,24.7,Medium
16,6,0,2,4,2,0,-0.1116,185,47,7,0,0.22117099586261113,23.3,Medium
16,6,0,5,3,3,5,-0.1185,159,36,11,0,0.44484956337706694,56.7,High
16,6,0,1,1,3,0,-0.1107,177,49,9,0,0.23077873465804444,6.7,Low
16,6,0,3,4,3,0,0.2645,165,41,16,0,0.43337853339269905,33.0,Medium
16,6,0,4,2,2,3,-0.0897,157,41,10,0,0.23848783403844964,35.3,Medium
16,6,0,5,3,2,3,-0.1235,167,36,16,0,0.3725562472753611,45.3,Medium
16,6,0,1,4,3,0,-0.0913,194,40,20,0,0.4837480982995944,21.7,Medium
16,6,0,2,2,2,0,-0.0985,151,30,9,0,0.2935781924607206,13.3,Low
16,6,0,4,2,2,3,-0.1077,204,49,9,0,0.40702658083536736,35.3,Medium
16,6,0,2,3,3,0,-0.1216,193,46,16,0,0.290346469445413,21.7,Medium
16,6,0,3,3,2,3,-0.1041,164,28,10,0,0.3161664303847197,35.3,Medium
16,6,0,1,3,3,3,-0.0847,193,47,10,0,0.3407362230335925,28.7,Medium
16,6,0,5,1,2,3,-0.1039,168,47,13,0,0.3462675259919139,35.3,Medium
16,6,0,1,1,3,0,-0.1129,161,39,7,0,0.21438379353727055,6.7,Low
16,6,0,1,3,2,3,-0.1226,174,41,9,0,0.18851206864705705,25.3,Medium
16,6,0,2,3,3,0,-0.0879,172,47,9,0,0.1845350796881714,21.7,Medium
16,6,0,5,2,3,3,-0.1186,165,41,16,0,0.342716322443016,43.7,Medium
16,6,0,1,2,4,0,-0.1135,158,33,11,0,0.38658198399422894,15.0,Low
16,6,0,1,1,2,0,-0.1264,157,39,9,0,0.2514544486926543,3.3,Low
16,6,0,1,3,3,3,-0.1078,174,46,9,0,0.19937269166372473,28.7,Medium
16,6,0,3,2,4,0,-0.1211,160,34,11,0,0.36148594729262407,25.0,Medium
16,6,0,3,4,3,2,-0.105,174,46,9,0,0.18680386417732497,39.7,Medium
16,6,0,1,2,2,0,-0.0996,158,45,15,0,0.27073210802234393,8.3,Low
16,6,0,3,4,2,0,-0.1236,157,39,9,0,0.23122811061133242,28.3,Medium
16,6,0,2,3,3,0,-0.1247,172,41,5,0,0.17661625178556561,21.7,Medium
16,6,0,1,1,2,0,-0.1252,181,46,12,0,0.21480524025470027,3.3,Low
16,6,0,2,3,3,3,-0.1149,172,47,9,0,0.18795211561697056,33.7,Medium
16,6,0,1,3,3,0,-0.0925,146,30,6,0,0.4598682677102115,16.7,Low
16,6,0,2,4,2,0,-0.1069,192,41,12,0,0.2380512046520018,23.3,Medium
17,6,0,4,2,3,4,-0.1143,165,41,16,0,0.3180356556745738,42.7,Medium
17,6,0,4,2,3,4,-0.0829,192,43,14,0,0.38485067299639264,42.7,Medium
17,6,0,2,4,2,2,-0.1193,184,57,6,0,0.36934842264701995,31.3,Medium
17,6,0,1,4,2,0,-0.1067,167,45,7,0,0.17172502121716815,18.3,Low
17,6,0,5,2,4,3,-0.1267,165,38,8,0,0.41087656222798397,47.0,Medium
17,6,0,2,4,4,2,-0.1257,169,49,8,0,0.4158230805339399,38.0,Medium
17,6,0,2,4,3,2,-0.0998,177,37,16,0,0.3260495406929984,34.7,Medium
17,6,0,2,3,3,0,-0.1019,179,41,9,0,0.13849919182979575,21.7,Medium
17,6,0,1,2,3,3,-0.116,164,39,8,0,0.19164668473431135,23.7,Medium
17,6,0,3,1,3,3,-0.1177,172,47,9,0,0.2581439612654295,28.7,Medium
17,6,0,3,2,3,3,-0.1129,193,47,10,0,0.26824188529351334,33.7,Medium
17,6,0,3,4,3,2,-0.1009,164,39,8,0,0.2019307408274671,39.7,Medium
17,6,0,1,3,2,0,-0.0789,151,30,9,0,0.3786888331856202,13.3,Low
17,6,0,2,1,2,0,-0.1054,150,37,3,0,0.4147194745311097,8.3,Low
17,6,0,4,4,2,2,-0.1114,167,45,7,0,0.22630906690849562,41.3,Medium
17,6,0,5,3,2,3,-0.1214,173,50,8,0,0.31611800628557407,45.3,Medium
17,6,0,2,2,4,0,-0.1125,168,41,9,0,0.2598763444583011,20.0,Low
17,6,0,2,4,2,0,-0.1223,181,46,12,0,0.1787156434990147,23.3,Medium
17,6,0,2,1,2,0,-0.1255,173,50,8,0,0.28754551140727336,8.3,Low
17,6,0,3,4,2,0,-0.1261,167,34,8,0,0.22975541631432572,28.3,Medium
17,6,0,2,3,3,3,-0.1013,192,49,7,0,0.3128045197687168,33.7,Medium
17,6,0,1,3,2,0,-0.1255,151,30,9,0,0.34792777187684765,13.3,Low
17,6,0,3,2,3,4,-0.1242,161,39,7,0,0.26390296338405683,37.7,Medium
17,6,0,1,3,3,0,-0.1118,163,37,6,0,0.18672481783700845,16.7,Low
17,6,0,1,2,3,0,-0.1136,161,39,7,0,0.18039280991091378,11.7,Low
17,6,0,3,2,3,0,-0.1113,193,47,10,0,0.2507792413580564,21.7,Medium
17,6,0,3,4,3,2,-0.0898,159,36,11,0,0.2733761950196556,39.7,Medium
17,6,0,4,2,3,4,-0.0948,193,40,8,0,0.3553051415574744,42.7,Medium
17,6,0,5,2,3,3,-0.0963,168,44,7,0,0.2477248026056902,43.7,Medium
17,6,0,2,3,2,3,-0.1191,204,49,9,0,0.37176163883126145,30.3,Medium
17,6,0,1,1,1,1,-0.0969,151,41,14,0,0.420591444047822,4.0,Low
18,6,0,3,1,2,3,-0.1149,165,44,12,0,0.2681595209306904,25.3,Medium
18,6,0,1,2,2,0,-0.0996,186,42,7,0,0.22508209019166026,8.3,Low
18,6,0,1,1,4,0,-0.1154,169,49,8,0,0.43327694000522854,10.0,Low
18,6,0,2,2,2,0,-0.1099,162,45,10,0,0.1346888605763107,13.3,Low
18,6,0,2,4,3,2,-0.1211,167,34,17,0,0.38390556996104075,34.7,Medium
18,6,0,4,3,2,5,-0.0976,204,49,9,0,0.5667798248503277,48.3,Medium
18,6,0,3,4,3,0,-0.1158,193,46,16,0,0.3556362071284158,31.7,Medium
18,6,0,3,4,3,2,-0.1017,174,46,9,0,0.2164489401335955,39.7,Medium
18,6,0,1,3,3,3,-0.115,193,46,16,0,0.35482602637460114,28.7,Medium
18,6,0,2,3,3,0,-0.1118,168,44,7,0,0.11920969029509976,21.7,Medium
18,6,0,2,2,3,0,-0.1216,193,40,8,0,0.23422354506663956,16.7,Low
18,6,0,1,3,2,3,-0.1238,162,45,10,0,0.23419341382456804,25.3,Medium
18,6,0,2,3,3,0,-0.079,146,30,6,0,0.4452716316896824,21.7,Medium
18,6,0,2,4,2,0,-0.1182,150,37,3,0,0.41938681284752055,23.3,Medium
18,6,0,2,2,3,0,-0.0892,167,34,17,0,0.2904908723521342,16.7,Low
18,6,0,5,2,2,3,-0.1031,165,36,8,0,0.26492885504720065,40.3,Medium
18,6,0,4,1,2,2,-0.1103,157,44,18,0,0.5218627320569698,26.3,Medium
18,6,0,4,2,2,3,-0.1227,168,47,13,0,0.24552272569922662,35.3,Medium
18,6,0,5,4,1,0,-0.1062,168,31,8,0,0.5274591995041884,35.0,Medium
18,6,0,1,2,2,0,-0.1071,192,41,12,0,0.24947494173746887,8.3,Low
18,6,0,3,4,2,2,-0.0849,167,45,7,0,0.2461199537276938,36.3,Medium
18,6,0,1,2,2,0,-0.0871,167,34,8,0,0.20492369356083007,8.3,Low
18,6,0,5,2,3,4,-0.099,168,44,7,0,0.3081301679832057,47.7,Medium
18,6,0,3,2,2,2,-0.1091,157,39,9,0,0.21758845007179495,26.3,Medium
18,6,0,5,2,3,3,-0.122,172,41,5,0,0.270234762768786,43.7,Medium
18,6,0,1,1,3,0,-0.0984,163,37,6,0,0.23873384794488184,6.7,Low
18,6,0,1,1,3,0,-0.1265,158,32,11,0,0.2942115095657887,6.7,Low
18,6,0,2,4,3,0,-0.1102,193,47,10,0,0.29955008398465943,26.7,Medium
18,6,0,2,1,2,0,-0.1112,165,44,12,0,0.18717926083225167,8.3,Low
18,6,0,1,3,3,0,-0.1022,172,41,5,0,0.2239890664407106,16.7,Low
18,6,0,2,4,1,0,-0.126,175,52,8,0,0.40787606129438825,20.0,Low
19,6,0,4,4,3,0,0.2728,169,42,4,0,0.4275081146759797,38.0,Medium
19,6,0,1,2,3,0,-0.0915,158,32,11,0,0.27367388405907833,11.7,Low
19,6,0,4,2,2,4,-0.1159,204,49,9,0,0.496133513665861,39.3,Medium
19,6,0,4,4,2,0,-0.1185,150,37,3,0,0.4720901136539053,33.3,Medium
19,6,0,2,1,4,0,-0.0931,168,41,9,0,0.38617344433476153,15.0,Low
19,6,0,1,2,3,0,-0.1217,192,43,14,0,0.3264335308416665,11.7,Low
19,6,0,4,4,2,0,-0.1169,199,39,12,0,0.33419649283268194,33.3,Medium
19,6,0,3,1,2,3,-0.1157,157,41,10,0,0.29519655454295823,25.3,Medium
19,6,0,1,2,3,0,-0.1042,174,46,9,0,0.167716519197447,11.7,Low
19,6,0,1,3,2,0,-0.1183,191,47,14,0,0.32324045063241813,13.3,Low
19,6,0,5,2,2,4,-0.0862,178,44,11,0,0.32937120827769417,44.3,Medium
19,6,0,2,1,3,3,-0.1073,165,25,16,0,0.49879138965746916,23.7,Medium
19,6,0,2,4,2,0,-0.1202,191,47,14,0,0.3472955815972322,23.3,Medium
19,6,0,2,3,1,3,-0.1196,175,52,8,0,0.404160846869811,27.0,Medium
19,6,0,2,3,3,0,-0.1147,159,36,11,0,0.18235423292868913,21.7,Medium
19,6,0,3,4,2,0,-0.1103,157,44,18,0,0.4222653552214235,28.3,Medium
19,6,0,4,3,2,3,-0.0727,163,34,10,0,0.29913833549818847,40.3,Medium
19,6,0,1,2,2,0,-0.0894,164,28,10,0,0.3143168330332955,8.3,Low
19,6,0,4,3,3,3,-0.127,193,47,10,0,0.33868386101485315,43.7,Medium
19,6,0,3,4,4,0,0.1058,169,49,8,0,0.45921386675254716,35.5,Medium
19,6,0,2,4,2,0,-0.09,185,47,7,0,0.27646951898398797,23.3,Medium
19,6,0,5,3,2,5,-0.1203,165,36,8,0,0.42663596401142534,53.3,High
19,6,0,1,3,2,3,-0.1244,184,57,6,0,0.4194580811717473,25.3,Medium
19,6,0,2,2,3,0,-0.1035,192,43,14,0,0.2797881906564088,16.7,Low
19,6,0,1,2,2,0,-0.1016,168,47,13,0,0.21223653203056625,8.3,Low
19,6,0,2,3,2,0,-0.1052,181,46,12,0,0.1485945268052622,18.3,Low
19,6,0,2,4,3,0,-0.1196,179,41,9,0,0.19373489795676024,26.7,Medium
19,6,0,3,4,4,2,-0.1122,169,49,8,0,0.38732756089534537,43.0,Medium
19,6,0,2,3,2,0,-0.0893,151,30,9,0,0.3192742053248998,18.3,Low
19,6,0,2,3,2,0,-0.1157,151,30,9,0,0.2959076647009714,18.3,Low
19,6,0,3,2,3,3,-0.1187,194,40,20,0,0.48990666539801764,33.7,Medium
19,6,0,1,2,3,2,-0.1226,179,41,9,0,0.22856596735766832,19.7,Low
19,6,0,5,3,2,5,-0.1019,164,36,11,0,0.4505898858731837,53.3,High
20,6,0,2,3,3,3,-0.1029,173,35,9,0,0.22817567543945272,33.7,Medium
20,6,0,1,3,1,0,-0.1184,168,31,8,0,0.32895000031541244,10.0,Low
20,6,0,3,2,3,0,-0.0984,165,25,16,0,0.42616393152760934,21.7,Medium
20,6,0,3,4,3,0,-0.1071,175,44,16,0,0.2934376988364361,31.7,Medium
20,6,0,2,2,2,0,-0.0866,162,45,10,0,0.16342259835688733,13.3,Low
20,6,0,2,3,3,0,-0.1096,177,49,9,0,0.1956122697321191,21.7,Medium
20,6,0,2,4,3,0,-0.1143,161,39,7,0,0.21636402215029027,26.7,Medium
20,6,0,2,3,1,0,-0.107,151,41,14,0,0.3517180757418711,15.0,Low
20,6,0,2,1,2,0,-0.1086,158,45,15,0,0.29626898981842675,8.3,Low
20,6,0,2,4,2,0,-0.1113,168,47,13,0,0.24525774906941644,23.3,Medium
20,6,0,1,2,3,0,-0.1247,165,25,16,0,0.4333065566211134,11.7,Low
20,6,0,1,1,4,0,-0.116,160,34,11,0,0.4530032335395713,10.0,Low
20,6,0,2,3,4,3,-0.0927,158,33,11,0,0.4529115073920369,37.0,Medium
20,6,0,1,2,2,0,-0.1063,157,39,9,0,0.2124006724784545,8.3,Low
20,6,0,4,1,2,3,-0.0987,164,36,11,0,0.30325650859930153,30.3,Medium
20,6,0,1,4,3,0,-0.1008,159,36,11,0,0.30061606155123566,21.7,Medium
20,6,0,2,3,3,0,-0.12,193,47,10,0,0.25622960207528167,21.7,Medium
20,6,0,4,2,2,5,-0.1206,181,46,12,0,0.3758631918467047,43.3,Medium
20,6,0,2,2,3,0,-0.1211,194,40,20,0,0.4456541585797369,16.7,Low
20,6,0,2,2,3,0,-0.0927,168,44,7,0,0.13953067858331725,16.7,Low
20,6,0,4,1,3,3,-0.12,193,46,16,0,0.47456603961945454,33.7,Medium
20,6,0,3,2,2,5,-0.1188,178,44,11,0,0.34639579702038725,38.3,Medium
20,6,0,1,2,2,2,-0.0943,199,39,12,0,0.3406419449125727,16.3,Low
20,6,0,1,3,2,0,-0.0907,164,28,10,0,0.33460106712133386,13.3,Low
20,6,0,2,1,3,0,-0.1219,192,43,14,0,0.35632295183869067,11.7,Low
20,6,0,2,3,3,3,-0.1261,167,34,17,0,0.3472067483256326,33.7,Medium
20,6,0,3,3,3,3,-0.1207,176,44,11,0,0.19969431620350175,38.7,Medium
20,6,0,2,4,3,0,-0.0982,159,36,11,0,0.2639618339843235,26.7,Medium
20,6,0,1,1,3,0,-0.0767,177,37,16,0,0.36801609932658386,6.7,Low
20,6,0,2,2,2,0,-0.1214,167,45,7,0,0.1184728746436784,13.3,Low
20,6,0,3,3,3,3,-0.0907,179,41,9,0,0.2036901175280752,38.7,Medium
20,6,0,1,3,2,0,-0.1264,167,36,16,0,0.31206271491944704,13.3,Low
20,6,0,4,1,3,2,-0.0812,179,41,9,0,0.3360841960716503,29.7,Medium
20,6,0,1,1,4,0,-0.1188,168,41,9,0,0.3857007452491539,10.0,Low
20,6,0,5,2,3,3,-0.0846,175,44,16,0,0.38397515925543324,43.7,Medium
20,6,0,4,2,3,4,-0.123,165,25,16,0,0.5356578587483994,42.7,Medium
20,6,0,3,4,3,0,-0.0863,193,47,10,0,0.3247048071314328,31.7,Medium
20,6,0,2,3,3,3,-0.0835,194,40,20,0,0.48214557821406967,33.7,Medium
20,6,0,5,3,3,5,-0.1181,177,49,9,0,0.45031793983250823,56.7,High
20,6,0,2,2,2,0,-0.0979,191,47,14,0,0.2856106003206669,13.3,Low
21,6,0,1,3,3,3,-0.0748,192,43,14,0,0.4163115693091164,28.7,Medium
21,6,0,1,2,2,0,-0.095,167,34,8,0,0.21664752565438083,8.3,Low
21,6,0,1,1,3,0,-0.1129,165,41,16,0,0.3143775195248466,6.7,Low
21,6,0,4,3,1,3,-0.1262,155,44,7,0,0.4828082655388307,37.0,Medium
21,6,0,1,2,2,3,-0.0883,165,44,12,0,0.2720629786368831,20.3,Low
21,6,0,3,4,3,2,-0.0964,173,35,9,0,0.29883414227070904,39.7,Medium
21,6,0,2,3,2,0,-0.1261,163,34,10,0,0.20262064730918428,18.3,Low
21,6,0,2,1,2,0,-0.0965,184,57,6,0,0.4776132153318986,8.3,Low
21,6,0,4,4,4,0,-0.1036,169,49,8,0,0.40596262201156963,40.0,Medium
21,6,0,2,4,2,0,-0.1042,204,49,9,0,0.4245250866335454,23.3,Medium
21,6,0,4,3,2,3,-0.0877,163,34,10,0,0.27373985674302603,40.3,Medium
21,6,0,2,2,3,0,-0.1209,184,38,7,0,0.22318149994984837,16.7,Low
21,6,0,5,4,3,2,11.1364,194,40,20,1,0.8776986887056589,64.7,High
21,6,0,4,4,3,2,-0.0857,167,34,17,0,0.4341858592605208,44.7,Medium
21,6,0,4,3,2,5,-0.097,170,43,8,0,0.3865533494627692,48.3,Medium
21,6,0,4,4,4,2,-0.1044,160,34,11,0,0.47349560308136307,48.0,Medium
21,6,0,2,2,1,2,-0.0875,175,52,8,0,0.4259562287749846,18.0,Low
21,6,0,1,1,2,0,-0.1173,164,36,11,0,0.23869213560036384,3.3,Low
21,6,0,1,2,3,2,-0.096,164,39,8,0,0.2585455194856304,19.7,Low
21,6,0,3,1,3,3,-0.1226,168,44,7,0,0.3203384402964936,28.7,Medium
21,6,0,2,2,3,0,-0.0867,194,40,20,0,0.4486812034167933,16.7,Low
21,6,0,2,2,1,2,-0.0793,168,31,8,0,0.37159951721622675,18.0,Low
21,6,0,2,4,4,0,-0.1188,165,38,8,0,0.38116921068314247,30.0,Medium
21,6,0,1,1,3,0,-0.1197,165,25,16,0,0.4774732295894355,6.7,Low
21,6,0,2,3,2,3,-0.0843,146,36,10,0,0.4040367791706947,30.3,Medium
21,6,0,5,2,3,4,-0.107,172,41,5,0,0.343514560504497,47.7,Medium
21,6,0,2,3,3,0,-0.1142,193,40,8,0,0.2700227436910786,21.7,Medium
21,6,0,1,1,1,0,-0.1161,151,41,14,0,0.43706090964320354,0.0,Low
21,6,0,4,2,3,4,-0.0812,192,43,14,0,0.4337782578919944,42.7,Medium
21,6,0,2,4,3,0,-0.1106,184,38,7,0,0.2660879405789205,26.7,Medium
21,6,0,3,4,3,0,-0.1081,193,46,16,0,0.3630723937726996,31.7,Medium
21,6,0,4,4,2,2,-0.1194,204,49,9,0,0.4577267354153888,41.3,Medium
21,6,0,2,2,3,0,-0.1238,168,44,7,0,0.17552368516941896,16.7,Low
21,6,0,5,3,3,3,-0.1228,177,37,16,0,0.40969303779562305,48.7,Medium
22,6,0,2,1,3,0,-0.1192,176,44,11,0,0.27100786893805573,11.7,Low
22,6,0,1,4,3,0,-0.1208,169,46,5,0,0.34512840002685696,21.7,Medium
22,6,0,4,2,3,4,-0.1239,182,45,8,0,0.34199352512894166,42.7,Medium
22,6,0,1,2,3,0,-0.1252,159,36,11,0,0.3187393452914882,11.7,Low
22,6,0,2,4,4,0,-0.1063,165,38,8,0,0.39718824405802966,30.0,Medium
22,6,0,1,1,3,0,-0.1206,165,33,10,0,0.2969080323903567,6.7,Low
22,6,0,1,2,3,3,-0.094,165,41,16,0,0.4065391033908211,23.7,Medium
22,6,0,4,3,3,0,-0.1203,158,32,11,0,0.3514009134687751,31.7,Medium
22,6,0,1,1,3,0,-0.095,169,46,5,0,0.34611989631379436,6.7,Low
22,6,0,1,3,2,0,-0.0796,164,36,11,0,0.31935038663001036,13.3,Low
22,6,0,3,1,2,3,-0.0964,199,39,12,0,0.45674562695936116,25.3,Medium
22,6,0,4,4,1,0,-0.0887,189,49,15,0,0.543761543166009,30.0,Medium
22,6,0,3,4,2,0,-0.1128,170,43,8,0,0.23363194564136447,28.3,Medium
22,6,0,5,4,1,2,-0.1075,162,45,10,0,0.4856800132704614,43.0,Medium
22,6,0,4,3,3,5,-0.1129,167,34,17,0,0.5103832925183198,51.7,High
22,6,0,2,2,3,0,-0.0974,167,34,17,0,0.3392455931688597,16.7,Low
22,6,0,2,2,3,3,-0.1125,163,37,6,0,0.27241018246452087,28.7,Medium
22,6,0,2,4,3,2,-0.0907,182,45,8,0,0.3167951034503157,34.7,Medium
22,6,0,1,4,2,0,-0.1146,199,39,12,0,0.3921964708464173,18.3,Low
22,6,0,4,4,3,2,-0.1202,174,46,9,0,0.2940894211181354,44.7,Medium
22,6,0,1,1,3,0,-0.1193,173,35,9,0,0.31221341162766747,6.7,Low
22,6,0,3,2,3,3,-0.1152,167,34,17,0,0.3768812539160882,33.7,Medium
22,6,0,3,1,2,2,-0.1101,157,44,18,0,0.5122044382109939,21.3,Medium
22,6,0,2,1,3,0,-0.126,193,40,8,0,0.39172283378603645,11.7,Low
22,6,0,2,4,2,0,-0.089,162,45,10,0,0.2719732054357552,23.3,Medium
22,6,0,5,4,1,2,-0.1163,165,38,8,0,0.4732021057745528,43.0,Medium
22,6,0,5,2,4,4,-0.1154,168,41,9,0,0.48374610286480524,51.0,High
22,6,0,2,4,3,0,-0.1089,182,45,8,0,0.2758984663161794,26.7,Medium
22,6,0,1,2,4,0,-0.1188,165,38,8,0,0.4123371866986748,15.0,Low
22,6,0,3,4,2,0,0.2022,167,45,7,0,0.38784184420337575,29.3,Medium
22,6,0,5,3,3,5,-0.1209,163,37,6,0,0.4694909626521042,56.7,High
22,6,0,4,2,2,4,-0.1033,162,45,10,0,0.34320731040203,39.3,Medium
22,6,0,4,4,1,0,0.0791,151,41,14,0,0.6227381701430855,30.4,Medium
22,6,0,3,1,2,2,-0.109,167,36,16,0,0.35694363134192164,21.3,Medium
22,6,0,2,3,2,0,-0.1126,191,47,14,0,0.3482146559324898,18.3,Low
22,6,0,2,2,2,3,-0.1226,158,45,15,0,0.3464631733114326,25.3,Medium
22,6,0,1,2,1,0,-0.1123,168,31,8,0,0.34901291237067955,5.0,Low
22,6,0,5,2,2,3,-0.1184,163,34,10,0,0.32505027455184476,40.3,Medium
22,6,0,4,4,3,0,-0.0849,174,46,9,0,0.29305652672901095,36.7,Medium
22,6,0,5,3,1,5,-0.1157,175,52,8,0,0.6360558499262281,50.0,Medium
22,6,0,5,2,3,3,-0.1218,165,25,16,0,0.574523565384238,43.7,Medium
22,6,0,2,3,4,3,-0.1021,158,33,11,0,0.4960359190763558,37.0,Medium
22,6,0,2,3,3,3,-0.1149,192,43,14,0,0.3762812102170505,33.7,Medium
22,6,0,3,4,4,2,-0.0939,168,41,9,0,0.3910986803608617,43.0,Medium
23,6,0,4,4,1,0,0.1752,175,52,8,0,0.6145579234867143,30.9,Medium
23,6,0,1,2,1,2,-0.1175,151,41,14,0,0.4822993492474167,13.0,Low
23,6,0,3,1,2,2,-0.1114,168,47,13,0,0.35832358657248164,21.3,Medium
23,6,0,3,1,1,3,-0.105,189,49,15,0,0.591824675406943,22.0,Medium
23,6,0,3,1,1,3,-0.124,168,31,8,0,0.5109856048851601,22.0,Medium
23,6,0,3,1,3,3,-0.1256,165,33,10,0,0.39976561901562724,28.7,Medium
23,6,0,1,3,2,3,-0.1091,185,47,7,0,0.3900101163522599,25.3,Medium
